,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Date
4771431,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-16,-11.0,0.0,-31.0,-15.0,-3.0,4.0,2020-02-16
4771432,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-17,-7.0,-6.0,-17.0,-6.0,0.0,5.0,2020-02-17
4771433,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-18,-1.0,-3.0,-5.0,-3.0,2.0,2.0,2020-02-18
4771434,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-19,-5.0,-1.0,14.0,-4.0,1.0,2.0,2020-02-19
4771435,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-20,-7.0,-3.0,7.0,-6.0,1.0,2.0,2020-02-20
4771436,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-21,-15.0,-4.0,-10.0,-10.0,0.0,5.0,2020-02-21
4771437,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-22,-26.0,-6.0,-32.0,-24.0,-4.0,9.0,2020-02-22
4771438,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-23,-31.0,-18.0,-12.0,-25.0,-9.0,8.0,2020-02-23
4771439,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-24,-21.0,6.0,6.0,-15.0,-6.0,8.0,2020-02-24
4771440,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-25,-33.0,-13.0,-38.0,-26.0,-10.0,10.0,2020-02-25
4771441,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-26,-29.0,-7.0,5.0,-22.0,-11.0,9.0,2020-02-26
4771442,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-27,-30.0,-10.0,1.0,-24.0,-10.0,9.0,2020-02-27
4771443,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-28,-37.0,-17.0,-38.0,-30.0,-12.0,13.0,2020-02-28
4771444,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-02-29,-38.0,-10.0,-13.0,-32.0,-10.0,12.0,2020-02-29
4771445,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-01,-41.0,-8.0,-17.0,-36.0,-16.0,11.0,2020-03-01
4771446,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-02,-23.0,-1.0,10.0,-20.0,-8.0,9.0,2020-03-02
4771447,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-03,-24.0,-7.0,2.0,-21.0,-9.0,8.0,2020-03-03
4771448,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-04,-30.0,-10.0,-7.0,-25.0,-11.0,10.0,2020-03-04
4771449,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-05,-28.0,-11.0,-2.0,-25.0,-9.0,9.0,2020-03-05
4771450,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-06,-27.0,-8.0,1.0,-22.0,-9.0,10.0,2020-03-06
4771451,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-07,-32.0,-7.0,-16.0,-29.0,-8.0,11.0,2020-03-07
4771452,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-08,-27.0,-14.0,34.0,-24.0,-14.0,9.0,2020-03-08
4771453,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-09,-19.0,1.0,16.0,-17.0,-6.0,8.0,2020-03-09
4771454,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-10,-27.0,-11.0,-32.0,-25.0,-9.0,9.0,2020-03-10
4771455,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-11,-22.0,-3.0,23.0,-18.0,-8.0,8.0,2020-03-11
4771456,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-12,-23.0,-5.0,19.0,-20.0,-7.0,8.0,2020-03-12
4771457,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-13,-24.0,-5.0,2.0,-20.0,-7.0,9.0,2020-03-13
4771458,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-14,-25.0,1.0,4.0,-22.0,-5.0,9.0,2020-03-14
4771459,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-15,-28.0,1.0,-3.0,-29.0,-12.0,9.0,2020-03-15
4771460,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-16,-17.0,1.0,23.0,-16.0,-6.0,8.0,2020-03-16
4771461,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-17,-19.0,-5.0,12.0,-17.0,-6.0,6.0,2020-03-17
4771462,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-18,-19.0,-1.0,47.0,-16.0,-7.0,7.0,2020-03-18
4771463,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-19,-28.0,-13.0,-18.0,-25.0,-7.0,9.0,2020-03-19
4771464,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-20,-20.0,-2.0,17.0,-17.0,-6.0,8.0,2020-03-20
4771465,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-21,-21.0,4.0,31.0,-18.0,-5.0,7.0,2020-03-21
4771466,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-22,-20.0,-8.0,52.0,-17.0,-12.0,7.0,2020-03-22
4771467,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-23,-15.0,6.0,47.0,-13.0,-5.0,7.0,2020-03-23
4771468,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-24,-16.0,0.0,40.0,-13.0,-6.0,5.0,2020-03-24
4771469,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-25,-18.0,1.0,61.0,-14.0,-8.0,7.0,2020-03-25
4771470,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-26,-25.0,-8.0,3.0,-21.0,-7.0,8.0,2020-03-26
4771471,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-27,-23.0,-4.0,4.0,-20.0,-8.0,10.0,2020-03-27
4771472,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-28,-23.0,2.0,16.0,-20.0,-7.0,8.0,2020-03-28
4771473,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-29,-19.0,11.0,51.0,-17.0,-12.0,6.0,2020-03-29
4771474,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-30,-13.0,4.0,60.0,-12.0,-6.0,7.0,2020-03-30
4771475,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-03-31,-11.0,2.0,54.0,-10.0,-5.0,5.0,2020-03-31
4771476,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-01,-18.0,0.0,44.0,-15.0,-8.0,7.0,2020-04-01
4771477,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-02,-18.0,-2.0,44.0,-15.0,-6.0,7.0,2020-04-02
4771478,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-03,-18.0,1.0,36.0,-13.0,-6.0,7.0,2020-04-03
4771479,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-04,-19.0,5.0,25.0,-16.0,-8.0,7.0,2020-04-04
4771480,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-05,-17.0,14.0,46.0,-14.0,-13.0,6.0,2020-04-05
4771481,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-06,-12.0,6.0,48.0,-9.0,-3.0,6.0,2020-04-06
4771482,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-07,-12.0,2.0,40.0,-10.0,-4.0,5.0,2020-04-07
4771483,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-08,-16.0,0.0,47.0,-13.0,-6.0,6.0,2020-04-08
4771484,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-09,-18.0,-2.0,31.0,-14.0,-4.0,6.0,2020-04-09
4771485,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-10,-16.0,2.0,22.0,-12.0,-5.0,7.0,2020-04-10
4771486,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-11,-16.0,10.0,17.0,-13.0,-7.0,6.0,2020-04-11
4771487,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-12,-20.0,-10.0,8.0,-20.0,-13.0,7.0,2020-04-12
4771488,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-13,-9.0,10.0,45.0,-9.0,-3.0,6.0,2020-04-13
4771489,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-14,-4.0,9.0,51.0,-4.0,-3.0,2.0,2020-04-14
4771490,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-15,-3.0,23.0,124.0,-16.0,-50.0,17.0,2020-04-15
4771491,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-16,-17.0,-2.0,33.0,-13.0,-4.0,6.0,2020-04-16
4771492,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-17,-23.0,-7.0,-19.0,-20.0,-6.0,9.0,2020-04-17
4771493,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-18,-13.0,8.0,40.0,-10.0,-4.0,6.0,2020-04-18
4771494,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-19,-24.0,1.0,-20.0,-24.0,-12.0,7.0,2020-04-19
4771495,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-20,-12.0,5.0,19.0,-11.0,-2.0,6.0,2020-04-20
4771496,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-21,-13.0,-1.0,6.0,-11.0,-2.0,4.0,2020-04-21
4771497,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-22,-18.0,-3.0,6.0,-15.0,-4.0,6.0,2020-04-22
4771498,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-23,-16.0,-2.0,10.0,-14.0,-2.0,5.0,2020-04-23
4771499,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-24,-14.0,2.0,10.0,-10.0,-2.0,6.0,2020-04-24
4771500,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-25,-12.0,9.0,21.0,-10.0,-4.0,5.0,2020-04-25
4771501,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-26,-6.0,1.0,56.0,-5.0,-8.0,3.0,2020-04-26
4771502,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-27,-6.0,11.0,40.0,-6.0,-1.0,4.0,2020-04-27
4771503,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-28,-5.0,8.0,41.0,-3.0,-1.0,1.0,2020-04-28
4771504,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-29,-2.0,17.0,62.0,2.0,-3.0,-2.0,2020-04-29
4771505,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-04-30,6.0,29.0,158.0,-6.0,-54.0,11.0,2020-04-30
4771506,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-01,0.0,22.0,123.0,-10.0,-46.0,13.0,2020-05-01
4771507,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-02,-9.0,10.0,60.0,-4.0,-15.0,2.0,2020-05-02
4771508,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-03,-5.0,19.0,39.0,-2.0,-9.0,1.0,2020-05-03
4771509,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-04,15.0,30.0,95.0,1.0,-18.0,5.0,2020-05-04
4771510,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-05,13.0,23.0,114.0,-14.0,-56.0,14.0,2020-05-05
4771511,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-06,-10.0,9.0,48.0,-4.0,-1.0,3.0,2020-05-06
4771512,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-07,-7.0,7.0,36.0,-4.0,-1.0,2.0,2020-05-07
4771513,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-08,-5.0,8.0,19.0,-1.0,-1.0,3.0,2020-05-08
4771514,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-09,-18.0,-2.0,-36.0,-20.0,-7.0,7.0,2020-05-09
4771515,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-10,-6.0,1.0,34.0,-4.0,-5.0,3.0,2020-05-10
4771516,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-11,-3.0,14.0,44.0,-2.0,0.0,3.0,2020-05-11
4771517,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-12,-4.0,7.0,35.0,-3.0,-1.0,2.0,2020-05-12
4771518,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-13,-7.0,8.0,58.0,-4.0,-2.0,3.0,2020-05-13
4771519,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-14,-8.0,7.0,42.0,-6.0,-2.0,2.0,2020-05-14
4771520,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-15,-17.0,-3.0,-23.0,-15.0,-5.0,5.0,2020-05-15
4771521,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-16,-8.0,12.0,26.0,-8.0,-4.0,4.0,2020-05-16
4771522,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-17,-1.0,25.0,56.0,-2.0,-4.0,2.0,2020-05-17
4771523,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-18,-9.0,4.0,12.0,-9.0,-2.0,5.0,2020-05-18
4771524,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-19,-6.0,7.0,14.0,-8.0,-2.0,3.0,2020-05-19
4771525,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-20,-4.0,12.0,59.0,-3.0,-3.0,2.0,2020-05-20
4771526,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-21,-5.0,7.0,44.0,-5.0,-2.0,2.0,2020-05-21
4771527,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-22,-7.0,8.0,34.0,-4.0,-2.0,3.0,2020-05-22
4771528,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-23,-3.0,14.0,55.0,-2.0,-2.0,2.0,2020-05-23
4771529,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-24,-3.0,4.0,42.0,-5.0,-6.0,3.0,2020-05-24
4771530,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-25,1.0,18.0,57.0,-1.0,-1.0,3.0,2020-05-25
4771531,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-26,-3.0,8.0,32.0,-3.0,-1.0,1.0,2020-05-26
4771532,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-27,-3.0,11.0,64.0,-2.0,-2.0,1.0,2020-05-27
4771533,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-28,-7.0,7.0,43.0,-5.0,-1.0,2.0,2020-05-28
4771534,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-29,-7.0,9.0,39.0,-3.0,-1.0,2.0,2020-05-29
4771535,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-30,-7.0,11.0,47.0,-5.0,-3.0,2.0,2020-05-30
4771536,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-05-31,-3.0,21.0,44.0,-4.0,-4.0,2.0,2020-05-31
4771537,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-01,0.0,16.0,56.0,-1.0,0.0,2.0,2020-06-01
4771538,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-02,-6.0,7.0,29.0,-4.0,0.0,1.0,2020-06-02
4771539,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-03,-6.0,11.0,54.0,-3.0,-1.0,2.0,2020-06-03
4771540,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-04,-8.0,6.0,35.0,-5.0,0.0,2.0,2020-06-04
4771541,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-05,-6.0,10.0,37.0,-2.0,-2.0,2.0,2020-06-05
4771542,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-06,-7.0,13.0,49.0,-7.0,-15.0,3.0,2020-06-06
4771543,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-07,-2.0,24.0,47.0,-3.0,-5.0,1.0,2020-06-07
4771544,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-08,-1.0,15.0,49.0,-1.0,1.0,1.0,2020-06-08
4771545,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-09,-2.0,9.0,36.0,-2.0,1.0,0.0,2020-06-09
4771546,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-10,-9.0,4.0,26.0,-5.0,-1.0,2.0,2020-06-10
4771547,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-11,-6.0,7.0,30.0,-7.0,0.0,2.0,2020-06-11
4771548,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-12,-7.0,7.0,25.0,-5.0,-1.0,2.0,2020-06-12
4771549,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-13,-6.0,10.0,13.0,-11.0,-6.0,4.0,2020-06-13
4771550,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-14,-4.0,0.0,28.0,-9.0,-7.0,3.0,2020-06-14
4771551,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-15,2.0,18.0,55.0,-1.0,2.0,1.0,2020-06-15
4771552,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-16,-1.0,10.0,43.0,-1.0,2.0,0.0,2020-06-16
4771553,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-17,-5.0,10.0,52.0,-3.0,0.0,1.0,2020-06-17
4771554,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-18,-9.0,1.0,18.0,-9.0,0.0,2.0,2020-06-18
4771555,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-19,-6.0,9.0,36.0,-3.0,-1.0,1.0,2020-06-19
4771556,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-20,-5.0,10.0,44.0,-5.0,-5.0,1.0,2020-06-20
4771557,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-21,-3.0,20.0,43.0,-4.0,-6.0,1.0,2020-06-21
4771558,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-22,-1.0,13.0,49.0,-2.0,0.0,1.0,2020-06-22
4771559,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-23,-1.0,9.0,41.0,-1.0,1.0,-1.0,2020-06-23
4771560,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-24,-15.0,-4.0,-2.0,-12.0,-1.0,3.0,2020-06-24
4771561,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-25,-10.0,2.0,4.0,-10.0,0.0,3.0,2020-06-25
4771562,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-26,-4.0,9.0,34.0,-3.0,0.0,1.0,2020-06-26
4771563,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-27,-3.0,11.0,41.0,-5.0,-6.0,1.0,2020-06-27
4771564,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-28,-1.0,0.0,43.0,-4.0,-7.0,1.0,2020-06-28
4771565,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-29,-5.0,8.0,18.0,-5.0,1.0,2.0,2020-06-29
4771566,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-06-30,-4.0,6.0,8.0,-7.0,1.0,2.0,2020-06-30
4771567,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-01,-5.0,10.0,56.0,-4.0,0.0,1.0,2020-07-01
4771568,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-02,-6.0,5.0,41.0,-6.0,1.0,1.0,2020-07-02
4771569,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-03,-8.0,5.0,23.0,-5.0,-1.0,2.0,2020-07-03
4771570,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-04,-6.0,10.0,44.0,-7.0,-6.0,2.0,2020-07-04
4771571,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-05,-3.0,20.0,49.0,-5.0,-7.0,1.0,2020-07-05
4771572,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-06,-2.0,11.0,48.0,-3.0,0.0,2.0,2020-07-06
4771573,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-07,-1.0,8.0,43.0,-2.0,1.0,0.0,2020-07-07
4771574,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-08,-5.0,5.0,55.0,-5.0,0.0,1.0,2020-07-08
4771575,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-09,-7.0,3.0,32.0,-7.0,0.0,1.0,2020-07-09
4771576,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-10,-10.0,3.0,18.0,-8.0,-1.0,3.0,2020-07-10
4771577,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-11,-5.0,11.0,41.0,-7.0,-6.0,2.0,2020-07-11
4771578,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-12,-10.0,-8.0,12.0,-12.0,-10.0,3.0,2020-07-12
4771579,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-13,-14.0,-1.0,-14.0,-14.0,-3.0,5.0,2020-07-13
4771580,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-14,-3.0,7.0,28.0,-5.0,0.0,1.0,2020-07-14
4771581,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-15,-3.0,11.0,55.0,-5.0,0.0,1.0,2020-07-15
4771582,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-16,-3.0,8.0,46.0,-6.0,1.0,0.0,2020-07-16
4771583,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-17,-5.0,6.0,40.0,-5.0,-1.0,1.0,2020-07-17
4771584,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-18,-4.0,9.0,48.0,-7.0,-6.0,1.0,2020-07-18
4771585,KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2020-07-19,-8.0,12.0,13.0,-15.0,-9.0,3.0,2020-07-19
